fullCate,alterCate,group
14340064,40064,14
11348993,48993,11
10348807,48807,10
103283,283,10
14247775,47775,14
10334602,34602,10
14239770,39770,14
1032844,2844,10
14343512,43512,14
14343461,43461,14
10324965,24965,10
14346034,46034,14
1032822,2822,10
10328128,28128,10
14341719,41719,14
11347368,47368,11
10324963,24963,10
10348212,48212,10
14339915,39915,14
14347321,47321,14
14348061,48061,14
102124,124,10
14347866,47866,14
1034311,4311,10
11339045,39045,11
10342892,42892,10
11335283,35283,11
14346031,46031,14
1131892,1892,11
14343446,43446,14
14339789,39789,14
102132,132,10
10349772,49772,10
14339916,39916,14
10342890,42890,10
10344580,44580,10
14328180,28180,14
14243265,43265,14
14348526,48526,14
11348830,48830,11
103744,744,10
11339543,39543,11
14347784,47784,14
14347901,47901,14
14343457,43457,14
10342708,42708,10
14343459,43459,14
11337811,37811,11
10338262,38262,10
11310582,10582,11
10348970,48970,10
14347865,47865,14
103238,238,10
14343366,43366,14
11335284,35284,11
14348247,48247,14
14345275,45275,14
14336686,36686,14
10338816,38816,10
1032059,2059,10
10348554,48554,10
14343363,43363,14
10348452,48452,10
14348156,48156,14
11337810,37810,11
10230313,30313,10
10325429,25429,10
14336700,36700,14
14237252,37252,14
14339722,39722,14
1032843,2843,10
10248210,48210,10
11229608,29608,11
10312273,12273,10
102122,122,10
14348337,48337,14
11330083,30083,11
10349615,49615,10
112756,756,11
11345078,45078,11
10340833,40833,10
1032658,2658,10
14339914,39914,14
10344578,44578,10
11348977,48977,11
11330082,30082,11
14342104,42104,14
14336699,36699,14
10248162,48162,10
14243278,43278,14
14349609,49609,14
10346635,46635,10
14348991,48991,14
14340992,40992,14
1032179,2179,10
10243069,43069,10
1032176,2176,10
103140,140,10
11330052,30052,11
14348518,48518,14
14348517,48517,14
113973,973,11
103278,278,10
10348944,48944,10
11335289,35289,11
1131911,1911,11
14335782,35782,14
10347885,47885,10
14344957,44957,14
10348553,48553,10
10348184,48184,10
10347887,47887,10
10346639,46639,10
103282,282,10
1031802,1802,10
14326907,26907,14
11337813,37813,11
14339750,39750,14
14348150,48150,14
11345097,45097,11
14343688,43688,14
14341505,41505,14
10221615,21615,10
11329823,29823,11
10348167,48167,10
14348523,48523,14
11325474,25474,11
14336163,36163,14
10339637,39637,10
1032489,2489,10
1131314,1314,11
10321718,21718,10
14343333,43333,14
10347140,47140,10
11339002,39002,11
103280,280,10
11348937,48937,11
11330129,30129,11
103135,135,10
14343312,43312,14
14339852,39852,14
102110,110,10
10336675,36675,10
103665,665,10
10347886,47886,10
14341261,41261,14
14340667,40667,14
14347995,47995,14
10338886,38886,10
14347980,47980,14
1131825,1825,11
14243285,43285,14
10338891,38891,10
11345285,45285,11
10315934,15934,10
14339841,39841,14
112752,752,11
10340761,40761,10
14348130,48130,14
10326556,26556,10
10338881,38881,10
14345507,45507,14
10335081,35081,10
112766,766,11
1131503,1503,11
14348989,48989,14
14341500,41500,14
10348366,48366,10
1031342,1342,10
14237279,37279,14
10327299,27299,10
11339705,39705,11
14341322,41322,14
11330086,30086,11
11325804,25804,11
14326864,26864,14
10338815,38815,10
112834,834,11
10248205,48205,10
112798,798,11
10348178,48178,10
14343137,43137,14
1031347,1347,10
11317756,17756,11
10348881,48881,10
10246321,46321,10
14347996,47996,14
14343138,43138,14
14335778,35778,14
14341315,41315,14
103846,846,10
10330764,30764,10
14341831,41831,14
14337267,37267,14
103662,662,10
11336862,36862,11
11339619,39619,11
10348941,48941,10
1032820,2820,10
113978,978,11
1032492,2492,10
11231123,31123,11
11316924,16924,11
11340155,40155,11
1131326,1326,11
14343142,43142,14
10339986,39986,10
14341841,41841,14
1131521,1521,11
14348038,48038,14
103849,849,10
14326865,26865,14
1131574,1574,11
11316937,16937,11
10345226,45226,10
14339862,39862,14
14343686,43686,14
10324004,24004,10
14344414,44414,14
10325428,25428,10
11349724,49724,11
10348370,48370,10
14344331,44331,14
1032444,2444,10
11330149,30149,11
11316934,16934,11
11349041,49041,11
14341209,41209,14
14343767,43767,14
14343439,43439,14
1031368,1368,10
11349004,49004,11
1032848,2848,10
10348572,48572,10
14344415,44415,14
1131445,1445,11
1032105,2105,10
1131820,1820,11
10343076,43076,10
11319545,19545,11
10348163,48163,10
103709,709,10
14333825,33825,14
14337321,37321,14
103126,126,10
10332850,32850,10
14343364,43364,14
11329880,29880,11
14341321,41321,14
14344332,44332,14
14339721,39721,14
11334743,34743,11
1032654,2654,10
103697,697,10
10335104,35104,10
1131865,1865,11
10348665,48665,10
103754,754,10
10344427,44427,10
11336860,36860,11
11337141,37141,11
10343127,43127,10
14348026,48026,14
10348363,48363,10
10343124,43124,10
11348996,48996,11
102123,123,10
113990,990,11
11329822,29822,11
14345706,45706,14
14340993,40993,14
1136311,6311,11
14326897,26897,14
10348677,48677,10
10348180,48180,10
10348810,48810,10
1131695,1695,11
14326774,26774,14
103322,322,10
10341239,41239,10
14348031,48031,14
1032072,2072,10
11330091,30091,11
10348874,48874,10
11311151,11151,11
10348546,48546,10
1022486,2486,10
14340665,40665,14
1032649,2649,10
10348207,48207,10
10348618,48618,10
103658,658,10
14343360,43360,14
1131685,1685,11
14237310,37310,14
10248662,48662,10
10348561,48561,10
10348589,48589,10
11341552,41552,11
11330244,30244,11
14340482,40482,14
11347464,47464,11
14343805,43805,14
14336553,36553,14
10338883,38883,10
11349007,49007,11
11325803,25803,11
10348571,48571,10
11346351,46351,11
10348791,48791,10
11230207,30207,11
10318473,18473,10
14344423,44423,14
14326802,26802,14
14341002,41002,14
1131816,1816,11
10342706,42706,10
10348209,48209,10
14345732,45732,14
14243314,43314,14
10342234,42234,10
10348586,48586,10
10348671,48671,10
11349043,49043,11
10248475,48475,10
1032653,2653,10
11338854,38854,11
14328091,28091,14
10338892,38892,10
10311303,11303,10
10341168,41168,10
10348372,48372,10
11330209,30209,11
11348995,48995,11
11345767,45767,11
14340483,40483,14
1121007,1007,11
1131805,1805,11
10348975,48975,10
10348617,48617,10
10334783,34783,10
10346548,46548,10
10341563,41563,10
10348476,48476,10
1131496,1496,11
14342248,42248,14
11325674,25674,11
11348828,48828,11
10339985,39985,10
10325109,25109,10
10344523,44523,10
11348932,48932,11
11336787,36787,11
10348367,48367,10
14346011,46011,14
11319105,19105,11
11338565,38565,11
1022807,2807,10
11349034,49034,11
14343375,43375,14
14349763,49763,14
103723,723,10
10342092,42092,10
14343449,43449,14
11336857,36857,11
1032845,2845,10
11346301,46301,11
14341548,41548,14
1032563,2563,10
14243282,43282,14
11348829,48829,11
11338109,38109,11
10348570,48570,10
10348540,48540,10
11319128,19128,11
10348371,48371,10
10248346,48346,10
11312051,12051,11
11338228,38228,11
14336161,36161,14
14243292,43292,14
1034258,4258,10
14343340,43340,14
14236683,36683,14
14339869,39869,14
11329878,29878,11
10325377,25377,10
10348661,48661,10
11236094,36094,11
1022575,2575,10
11336464,36464,11
11310575,10575,11
10348656,48656,10
11338079,38079,11
11319109,19109,11
10346024,46024,10
11342045,42045,11
10348360,48360,10
14346054,46054,14
11336861,36861,11
10348658,48658,10
11338812,38812,11
10348942,48942,10
14340628,40628,14
14341260,41260,14
10343001,43001,10
10348451,48451,10
1135836,5836,11
14243260,43260,14
10222639,22639,10
10343707,43707,10
11333003,33003,11
11338104,38104,11
11348814,48814,11
10330879,30879,10
10348559,48559,10
1031737,1737,10
14343865,43865,14
11342327,42327,11
11342291,42291,11
11318035,18035,11
14341504,41504,14
1131287,1287,11
1136079,6079,11
10343708,43708,10
14343462,43462,14
11346750,46750,11
14326783,26783,14
10346930,46930,10
10348875,48875,10
11230139,30139,11
10338882,38882,10
14239776,39776,14
11348588,48588,11
10310594,10594,10
16348087,48087,16
11316920,16920,11
16345914,45914,16
10248166,48166,10
11319127,19127,11
11330142,30142,11
10344849,44849,10
10346063,46063,10
10338884,38884,10
11338080,38080,11
1137492,7492,11
14326906,26906,14
1632300,2300,16
14243269,43269,14
10314966,14966,10
14336165,36165,14
11343660,43660,11
10348368,48368,10
14243288,43288,14
10348211,48211,10
11349014,49014,11
10346064,46064,10
10314960,14960,10
11348504,48504,11
14344458,44458,14
1023084,3084,10
1131641,1641,11
11325102,25102,11
11329816,29816,11
14343443,43443,14
10348401,48401,10
11348811,48811,11
1136192,6192,11
11346359,46359,11
16349654,49654,16
16341884,41884,16
14326768,26768,14
10340294,40294,10
11319543,19543,11
14343346,43346,14
10324964,24964,10
10341190,41190,10
10248632,48632,10
11348825,48825,11
1131653,1653,11
11348936,48936,11
11316986,16986,11
14328222,28222,14
102738,738,10
15344976,44976,11
10343126,43126,10
10248448,48448,10
10336674,36674,10
11338095,38095,11
10249413,49413,10
10348562,48562,10
10336238,36238,10
11319542,19542,11
11339912,39912,11
16349639,49639,16
11330063,30063,11
10348667,48667,10
14347972,47972,14
11339540,39540,11
11219120,19120,11
16345915,45915,16
1131422,1422,11
10248614,48614,10
10348947,48947,10
103746,746,10
11338059,38059,11
1032511,2511,10
112758,758,11
1022810,2810,10
1031732,1732,10
14344328,44328,14
11330077,30077,11
11348939,48939,11
11338107,38107,11
10248670,48670,10
1032491,2491,10
14339850,39850,14
10322519,22519,10
11330073,30073,11
14343367,43367,14
11318034,18034,11
10349775,49775,10
16349678,49678,16
1632337,2337,16
11348992,48992,11
11338089,38089,11
10348657,48657,10
10347631,47631,10
10346257,46257,10
10347187,47187,10
11348835,48835,11
11343466,43466,11
14344329,44329,14
1131887,1887,11
1032662,2662,10
11346073,46073,11
16244373,44373,16
10325673,25673,10
11341203,41203,11
11348931,48931,11
11317385,17385,11
14326773,26773,14
1131418,1418,11
10348581,48581,10
11343696,43696,11
14344420,44420,14
10341558,41558,10
10348165,48165,10
14236391,36391,14
10328127,28127,10
10346861,46861,10
10348946,48946,10
15335917,35917,11
10340696,40696,10
16349669,49669,16
11349037,49037,11
11347751,47751,11
10238888,38888,10
11336468,36468,11
16342441,42441,16
14336687,36687,14
11329559,29559,11
16245631,45631,16
10348659,48659,10
113971,971,11
14343440,43440,14
11347372,47372,11
14344422,44422,14
1131834,1834,11
16349637,49637,16
11319265,19265,11
10348402,48402,10
11236452,36452,11
10348569,48569,10
16346723,46723,16
10349773,49773,10
11348542,48542,11
14349731,49731,14
11238050,38050,11
10346023,46023,10
10314915,14915,10
16349638,49638,16
11329434,29434,11
11333921,33921,11
112757,757,11
103653,653,10
11329818,29818,11
11335184,35184,11
16342440,42440,16
1131885,1885,11
10348628,48628,10
10318470,18470,10
11330271,30271,11
16340285,40285,16
11325247,25247,11
10342737,42737,10
16345873,45873,16
11337812,37812,11
11248481,48481,11
1131552,1552,11
11349018,49018,11
103698,698,10
11338065,38065,11
1022542,2542,10
10343315,43315,10
14344425,44425,14
16348083,48083,16
10346789,46789,10
11344506,44506,11
10346637,46637,10
1131020,1020,11
14343451,43451,14
11349765,49765,11
11239374,39374,11
16349613,49613,16
10338763,38763,10
10345192,45192,10
14343336,43336,14
11341555,41555,11
11349723,49723,11
1131810,1810,11
11349052,49052,11
113976,976,11
11324185,24185,11
16344464,44464,16
1032495,2495,10
11345292,45292,11
11348954,48954,11
10348374,48374,10
11230076,30076,11
11310569,10569,11
11349038,49038,11
11338564,38564,11
16342535,42535,16
16342632,42632,16
1131926,1926,11
1131050,1050,11
10348556,48556,10
11230081,30081,11
10334785,34785,10
11348980,48980,11
11348545,48545,11
1131908,1908,11
14326908,26908,14
11330060,30060,11
16349673,49673,16
10344575,44575,10
1022811,2811,10
10341458,41458,10
16330480,30480,16
11345098,45098,11
11349012,49012,11
11332549,32549,11
10348616,48616,10
102134,134,10
112753,753,11
16320313,20313,16
16349643,49643,16
10324956,24956,10
10338936,38936,10
11337697,37697,11
11338058,38058,11
11332680,32680,11
11345289,45289,11
10348639,48639,10
11345105,45105,11
102686,686,10
16342115,42115,16
10343078,43078,10
11212809,12809,11
11330061,30061,11
16328102,28102,16
10324959,24959,10
11318896,18896,11
16245919,45919,16
112775,775,11
14336684,36684,14
11343180,43180,11
11324574,24574,11
11312469,12469,11
1131450,1450,11
16342600,42600,16
1032578,2578,10
10314916,14916,10
112763,763,11
16342644,42644,16
11349766,49766,11
103661,661,10
16348090,48090,16
11330087,30087,11
16342117,42117,16
11324613,24613,11
11330152,30152,11
1135830,5830,11
14343460,43460,14
11330101,30101,11
10348674,48674,10
11248480,48480,11
16316915,16915,16
10348672,48672,10
11343681,43681,11
11319339,19339,11
10345044,45044,10
11336859,36859,11
1131401,1401,11
16348082,48082,16
11329825,29825,11
10348903,48903,10
16342611,42611,16
112787,787,11
11339568,39568,11
11337120,37120,11
11236451,36451,11
1121001,1001,11
11236463,36463,11
11330090,30090,11
16349640,49640,16
1135822,5822,11
16342612,42612,16
16228130,28130,16
11336864,36864,11
11327643,27643,11
1131081,1081,11
11330056,30056,11
11337121,37121,11
1131249,1249,11
10348872,48872,10
10348590,48590,10
11341554,41554,11
11331929,31929,11
10348149,48149,10
11338779,38779,11
16342698,42698,16
10348549,48549,10
11336466,36466,11
11329877,29877,11
10347924,47924,10
1131681,1681,11
11341556,41556,11
10343709,43709,10
16346038,46038,16
1136307,6307,11
1131675,1675,11
10348455,48455,10
1031942,1942,10
11230059,30059,11
1131548,1548,11
16342537,42537,16
103248,248,10
11348109,48109,11
11339323,39323,11
11330092,30092,11
11338807,38807,11
16326159,26159,16
16245946,45946,16
11229515,29515,11
1022804,2804,10
11347549,47549,11
1131351,1351,11
1131910,1910,11
10348971,48971,10
11338090,38090,11
11238048,38048,11
1032565,2565,10
11338085,38085,11
11338074,38074,11
11347704,47704,11
11332679,32679,11
11316941,16941,11
16323339,23339,16
11349005,49005,11
10248159,48159,10
11345099,45099,11
10348675,48675,10
16349674,49674,16
16349552,49552,16
11320084,20084,11
11348676,48676,11
11330141,30141,11
103386,386,10
10318474,18474,10
11229614,29614,11
11334739,34739,11
1131912,1912,11
11338950,38950,11
11318036,18036,11
11349010,49010,11
16337742,37742,16
112747,747,11
11248106,48106,11
10348343,48343,10
1131823,1823,11
11339870,39870,11
11338086,38086,11
11316935,16935,11
11346072,46072,11
10349050,49050,10
11325087,25087,11
16342660,42660,16
11332625,32625,11
1131644,1644,11
11330150,30150,11
16326112,26112,16
15335915,35915,11
113839,839,11
16245634,45634,16
11338082,38082,11
16341511,41511,16
1137278,7278,11
11345079,45079,11
10328122,28122,10
1632320,2320,16
1131824,1824,11
11328387,28387,11
1632324,2324,16
11310644,10644,11
1121021,1021,11
103705,705,10
11341513,41513,11
11238051,38051,11
11344988,44988,11
11329817,29817,11
1131863,1863,11
11329821,29821,11
11335288,35288,11
1022809,2809,10
16340194,40194,16
16342444,42444,16
10324372,24372,10
16349661,49661,16
16342603,42603,16
16347066,47066,16
11325475,25475,11
16344465,44465,16
11330079,30079,11
1131853,1853,11
16326090,26090,16
10347179,47179,10
11348678,48678,11
11330055,30055,11
11228296,28296,11
16328106,28106,16
1131870,1870,11
16244374,44374,16
11312810,12810,11
103710,710,10
16347532,47532,16
11330256,30256,11
16241292,41292,16
1135841,5841,11
113982,982,11
16342185,42185,16
1632328,2328,16
11225097,25097,11
10342093,42093,10
11319124,19124,11
10346781,46781,10
16244372,44372,16
11341913,41913,11
16318463,18463,16
16347426,47426,16
11323253,23253,11
11333716,33716,11
1031801,1801,10
11339703,39703,11
1131836,1836,11
16340286,40286,16
11339322,39322,11
16331257,31257,16
11339625,39625,11
16342111,42111,16
11324605,24605,11
16345868,45868,16
102692,692,10
16347497,47497,16
1131624,1624,11
16342538,42538,16
1034268,4268,10
11338562,38562,11
16348070,48070,16
11312467,12467,11
11344821,44821,11
10342707,42707,10
11320096,20096,11
11345542,45542,11
11339706,39706,11
1131545,1545,11
11336894,36894,11
11345419,45419,11
16216056,16056,16
1131927,1927,11
16346741,46741,16
1622479,2479,16
16316103,16103,16
11338066,38066,11
1131817,1817,11
16349665,49665,16
11330212,30212,11
16216017,16017,16
11348826,48826,11
16246634,46634,16
16342110,42110,16
11336907,36907,11
11312617,12617,11
1131902,1902,11
1131668,1668,11
11322748,22748,11
10312692,12692,10
11344823,44823,11
11336899,36899,11
11325103,25103,11
16342112,42112,16
11248812,48812,11
16349664,49664,16
16347490,47490,16
16349551,49551,16
11312813,12813,11
11332682,32682,11
10346756,46756,10
11333717,33717,11
11345283,45283,11
16316108,16108,16
1131498,1498,11
16318460,18460,16
11338227,38227,11
11338226,38226,11
11343851,43851,11
11348981,48981,11
16345800,45800,16
10248580,48580,10
16349666,49666,16
15343652,43652,11
1032281,2281,10
16341885,41885,16
16347494,47494,16
11336852,36852,11
16329565,29565,16
1131692,1692,11
16345870,45870,16
16222254,22254,16
11349725,49725,11
11348822,48822,11
11338081,38081,11
16222230,22230,16
16342638,42638,16
16245632,45632,16
11336903,36903,11
11319107,19107,11
11330226,30226,11
10348940,48940,10
11326179,26179,11
11345774,45774,11
16345877,45877,16
16342616,42616,16
16347425,47425,16
16345909,45909,16
11312471,12471,11
11338231,38231,11
1632327,2327,16
11345282,45282,11
16226068,26068,16
112760,760,11
1632421,2421,16
11319123,19123,11
10342091,42091,10
11330245,30245,11
16342665,42665,16
11349051,49051,11
10348148,48148,10
16340535,40535,16
16316075,16075,16
11342202,42202,11
11319126,19126,11
11238049,38049,11
16349191,49191,16
16345657,45657,16
16338055,38055,16
11310719,10719,11
11318897,18897,11
16342633,42633,16
11335282,35282,11
16340703,40703,16
11345284,45284,11
10343060,43060,10
11329814,29814,11
10348806,48806,10
16342997,42997,16
103158,158,10
11346352,46352,11
16329409,29409,16
1632325,2325,16
11329894,29894,11
16342617,42617,16
1131436,1436,11
16345871,45871,16
16245656,45656,16
1131639,1639,11
16342979,42979,16
11339570,39570,11
11343465,43465,11
10346630,46630,10
16322396,22396,16
11330148,30148,11
16342188,42188,16
11319108,19108,11
11341532,41532,11
10338814,38814,10
1131804,1804,11
16245646,45646,16
112806,806,11
11336902,36902,11
11229876,29876,11
11316161,16161,11
11330144,30144,11
11340629,40629,11
11341559,41559,11
16321308,21308,16
11339367,39367,11
16348076,48076,16
16322223,22223,16
16242514,42514,16
11216929,16929,11
112788,788,11
11310643,10643,11
16345872,45872,16
16322252,22252,16
11349048,49048,11
11336863,36863,11
11349049,49049,11
16341570,41570,16
11339704,39704,11
112791,791,11
16248075,48075,16
16322224,22224,16
16245859,45859,16
11338088,38088,11
16342642,42642,16
11336786,36786,11
16342539,42539,16
11339566,39566,11
16342643,42643,16
10344258,44258,10
16340704,40704,16
1131590,1590,11
11238044,38044,11
1131577,1577,11
16249742,49742,16
11349000,49000,11
11341539,41539,11
16341180,41180,16
16246857,46857,16
11341564,41564,11
1032269,2269,10
11333718,33718,11
16344463,44463,16
16340195,40195,16
16244368,44368,16
11338132,38132,11
1632930,2930,16
11316933,16933,11
11338110,38110,11
16343860,43860,16
16322239,22239,16
11327644,27644,11
1034313,4313,10
11349035,49035,11
11329830,29830,11
16345861,45861,16
16329037,29037,16
113838,838,11
16326089,26089,16
102688,688,10
112994,994,11
11322174,22174,11
16341333,41333,16
16342631,42631,16
16322794,22794,16
16244371,44371,16
16340266,40266,16
11230146,30146,11
16245924,45924,16
16342639,42639,16
11238043,38043,11
11343695,43695,11
11239702,39702,11
16245655,45655,16
16349641,49641,16
16346043,46043,16
1139922,9922,11
16345866,45866,16
16324760,24760,16
16342646,42646,16
16341507,41507,16
11345286,45286,11
1131553,1553,11
11349019,49019,11
11218894,18894,11
16325857,25857,16
10320617,20617,10
11238129,38129,11
11338856,38856,11
16342658,42658,16
16348350,48350,16
113837,837,11
11236855,36855,11
11329831,29831,11
16245936,45936,16
16345659,45659,16
11317389,17389,11
16347977,47977,16
11319140,19140,11
16245969,45969,16
1022644,2644,10
16349227,49227,16
1633190,3190,16
11341201,41201,11
11339707,39707,11
16346044,46044,16
1131459,1459,11
11338069,38069,11
10242841,42841,10
16316220,16220,16
1632319,2319,16
11349020,49020,11
11316931,16931,11
16345663,45663,16
11342148,42148,11
1131549,1549,11
11347397,47397,11
11336904,36904,11
16340633,40633,16
1622533,2533,16
11349040,49040,11
16345662,45662,16
10346666,46666,10
1131568,1568,11
10339467,39467,10
11318052,18052,11
11339503,39503,11
16349030,49030,16
11327390,27390,11
16337822,37822,16
11338563,38563,11
11339708,39708,11
11338131,38131,11
10312276,12276,10
10346783,46783,10
1131559,1559,11
16348809,48809,16
16349610,49610,16
11330145,30145,11
16249251,49251,16
16341324,41324,16
11330213,30213,11
16245650,45650,16
16346730,46730,16
1135144,5144,11
16349031,49031,16
1632338,2338,16
16320348,20348,16
16245635,45635,16
16245886,45886,16
1131809,1809,11
16346771,46771,16
11349039,49039,11
16338153,38153,16
1131818,1818,11
11335290,35290,11
16316105,16105,16
10248969,48969,10
11336908,36908,11
16316032,16032,16
16228142,28142,16
16340457,40457,16
1136236,6236,11
1131677,1677,11
16342436,42436,16
16349645,49645,16
1032584,2584,10
16349028,49028,16
16342649,42649,16
11318032,18032,11
16349614,49614,16
16249262,49262,16
11329881,29881,11
16325245,25245,16
112782,782,11
16240674,40674,16
16245932,45932,16
16347437,47437,16
112789,789,11
16217959,17959,16
11336898,36898,11
11329813,29813,11
11341560,41560,11
16341880,41880,16
11340829,40829,11
16242518,42518,16
1131930,1930,11
16340270,40270,16
16322260,22260,16
10348974,48974,10
11338078,38078,11
112797,797,11
16341508,41508,16
16228129,28129,16
16342433,42433,16
11338130,38130,11
11321902,21902,11
16245642,45642,16
11336900,36900,11
1022923,2923,10
16349741,49741,16
16322237,22237,16
16349268,49268,16
1136137,6137,11
16343887,43887,16
16321310,21310,16
16228145,28145,16
16341882,41882,16
16225855,25855,16
16347061,47061,16
16333664,33664,16
11319340,19340,11
16245647,45647,16
11348953,48953,11
16342673,42673,16
11349042,49042,11
1121010,1010,11
11337854,37854,11
16349190,49190,16
16322245,22245,16
16348641,48641,16
16349642,49642,16
11339833,39833,11
11329815,29815,11
16333087,33087,16
16347611,47611,16
16341883,41883,16
16221876,21876,16
16344935,44935,16
11345001,45001,11
16342811,42811,16
112793,793,11
11338067,38067,11
16341331,41331,16
10248567,48567,10
16341334,41334,16
112810,810,11
1121019,1019,11
16322227,22227,16
16216052,16052,16
10344359,44359,10
11327642,27642,11
11329879,29879,11
16342438,42438,16
16342641,42641,16
16347493,47493,16
11340589,40589,11
11319106,19106,11
16347484,47484,16
16322229,22229,16
11338230,38230,11
16322251,22251,16
11338091,38091,11
16342827,42827,16
10348565,48565,10
11336465,36465,11
16246037,46037,16
11346070,46070,11
16245652,45652,16
16319068,19068,16
11238042,38042,11
16349671,49671,16
16316100,16100,16
16322319,22319,16
16316046,16046,16
16345862,45862,16
16316092,16092,16
11349036,49036,11
16349123,49123,16
16316038,16038,16
10348584,48584,10
16349582,49582,16
16317863,17863,16
11312811,12811,11
16316224,16224,16
11338057,38057,11
16344939,44939,16
11338108,38108,11
16342634,42634,16
10342741,42741,10
16329546,29546,16
16349658,49658,16
16341178,41178,16
16349170,49170,16
16319070,19070,16
16349208,49208,16
11319099,19099,11
11316782,16782,11
11338105,38105,11
16328268,28268,16
1622550,2550,16
1134200,4200,11
16316039,16039,16
10348615,48615,10
16242823,42823,16
16349189,49189,16
16349688,49688,16
11336905,36905,11
16317964,17964,16
11318033,18033,11
16325254,25254,16
11338092,38092,11
11338102,38102,11
16342637,42637,16
11316681,16681,11
16342980,42980,16
16345874,45874,16
1131886,1886,11
1131815,1815,11
16322240,22240,16
16346725,46725,16
11339569,39569,11
16327954,27954,16
1623153,3153,16
16342825,42825,16
16345864,45864,16
20322939,22939,20
16330960,30960,16
16342978,42978,16
16242520,42520,16
10318472,18472,10
16349644,49644,16
11341313,41313,11
11338103,38103,11
11338100,38100,11
1136237,6237,11
16316221,16221,16
10348664,48664,10
1623158,3158,16
16216086,16086,16
16322246,22246,16
16341177,41177,16
16348790,48790,16
11345899,45899,11
11338101,38101,11
16342599,42599,16
1633191,3191,16
11329824,29824,11
1022806,2806,10
16342442,42442,16
1131874,1874,11
19337146,37146,19
16346724,46724,16
1131806,1806,11
16226015,26015,16
16242517,42517,16
16317955,17955,16
16345917,45917,16
11318054,18054,11
1131547,1547,11
11236849,36849,11
16316216,16216,16
16247467,47467,16
16326087,26087,16
16316164,16164,16
16345863,45863,16
16339729,39729,16
11338106,38106,11
16345911,45911,16
16345931,45931,16
15221463,21463,11
16325246,25246,16
16349027,49027,16
10348972,48972,10
11336906,36906,11
19338880,38880,19
16317952,17952,16
16319048,19048,16
16321877,21877,16
16349244,49244,16
16342167,42167,16
16349668,49668,16
16343384,43384,16
16228131,28131,16
16348086,48086,16
10333294,33294,10
16340388,40388,16
16345658,45658,16
1622520,2520,16
16345875,45875,16
16349657,49657,16
16316147,16147,16
11339572,39572,11
16245906,45906,16
16346640,46640,16
19332439,32439,19
16348088,48088,16
16341174,41174,16
16317796,17796,16
16347308,47308,16
16340588,40588,16
1131812,1812,11
11348827,48827,11
11336911,36911,11
16345798,45798,16
16346731,46731,16
11348938,48938,11
16342655,42655,16
11238046,38046,11
16333915,33915,16
16342076,42076,16
10348655,48655,10
16247479,47479,16
16342640,42640,16
16344471,44471,16
16349326,49326,16
19334748,34748,19
16328105,28105,16
1632907,2907,16
16322226,22226,16
11346780,46780,11
16342443,42443,16
16324552,24552,16
1131671,1671,11
16247475,47475,16
16247482,47482,16
16249233,49233,16
16340701,40701,16
16347460,47460,16
16318602,18602,16
11238041,38041,11
10343712,43712,10
19337148,37148,19
16328400,28400,16
16342981,42981,16
16328670,28670,16
16319902,19902,16
11344998,44998,11
11319121,19121,11
16338047,38047,16
16216188,16188,16
16245649,45649,16
16242109,42109,16
16342656,42656,16
16342610,42610,16
16342594,42594,16
16349656,49656,16
16317945,17945,16
16342807,42807,16
16318466,18466,16
16321827,21827,16
112799,799,11
16348089,48089,16
16349080,49080,16
16342749,42749,16
16231183,31183,16
16340600,40600,16
16349670,49670,16
11337885,37885,11
16345633,45633,16
16316098,16098,16
16316223,16223,16
1136074,6074,11
16328269,28269,16
16316095,16095,16
16349229,49229,16
19332485,32485,19
10314970,14970,10
11347967,47967,11
16326016,26016,16
11330208,30208,11
11339571,39571,11
16245627,45627,16
16348256,48256,16
16349265,49265,16
16347471,47471,16
16222599,22599,16
16345664,45664,16
16342455,42455,16
11343694,43694,11
16342664,42664,16
16249550,49550,16
19332490,32490,19
11349764,49764,11
16340702,40702,16
16340532,40532,16
11341538,41538,11
11338070,38070,11
16344933,44933,16
16342534,42534,16
16322249,22249,16
16249218,49218,16
16349269,49269,16
16347071,47071,16
16347485,47485,16
11336901,36901,11
16316106,16106,16
1932056,2056,19
16345974,45974,16
16216186,16186,16
16316180,16180,16
11319544,19544,11
11325255,25255,11
113800,800,11
11338076,38076,11
16248214,48214,16
16248736,48736,16
16249278,49278,16
16222395,22395,16
16345643,45643,16
16349289,49289,16
16339538,39538,16
1932058,2058,19
11330058,30058,11
16322261,22261,16
16316089,16089,16
16349276,49276,16
16249602,49602,16
16228642,28642,16
1622278,2278,16
11341237,41237,11
16241171,41171,16
16240200,40200,16
16324554,24554,16
19338671,38671,19
16316028,16028,16
16349124,49124,16
1135534,5534,11
16349335,49335,16
16249091,49091,16
16249160,49160,16
16349301,49301,16
11338083,38083,11
16342650,42650,16
16316916,16916,16
16326158,26158,16
16341881,41881,16
16322243,22243,16
16245645,45645,16
16348066,48066,16
16316165,16165,16
19337877,37877,19
16348078,48078,16
16316163,16163,16
16249204,49204,16
16342653,42653,16
16347473,47473,16
19349734,49734,19
11335273,35273,11
16322250,22250,16
16342662,42662,16
16342635,42635,16
16349555,49555,16
16347481,47481,16
16349374,49374,16
16342814,42814,16
16349351,49351,16
16318611,18611,16
16345972,45972,16
16341189,41189,16
16349648,49648,16
16341332,41332,16
1136093,6093,11
1131055,1055,11
16342598,42598,16
11345000,45000,11
1931072,1072,19
113979,979,11
